//04/11/2022 11:12:34.707
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DOL*
07/11/2022, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DOL*
11/02/2016, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DR1*
13/03/2016, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DR1*
16/10/2016, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DR1*
12/03/2017, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DR1*
15/10/2017, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DR1*
11/03/2018, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DR1*
05/11/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DR1*
21/12/2018, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DR1*
22/12/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DR1*
04/01/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DR1*
05/01/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DR1*
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DR1*
04/11/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DR1*
26/11/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DR1*
27/11/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DR1*
20/12/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DR1*
21/12/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DR1*
03/01/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DR1*
04/01/2020, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DR1*
28/02/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DR1*
16/09/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DR1*
03/11/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DR1*
15/03/2021, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DR1*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DR1*
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DR1*
07/11/2022, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DR1*
07/11/2022, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DS*
07/11/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DS1*
04/01/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DS1*
05/01/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DS1*
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DS1*
28/02/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DS1*
09/03/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DS1*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DS1*
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DS1*
